Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
,0.2661,0.2661,0.1185,0.27,0.29,0.13,0.31,0.27,,0.9963,,0,0.3695,0.0155,51699.42,3,1225,1
58,0,0,8,1,1,2,2,2,0,0,0,6,6,6,8,8,0,8
,0.4787,0.5198,0.1189,0.15,1,,,,0.95,0.9714,0.4302,0.4237,0.0005,0.015,0,4,35,0
38,0,0,0,1,0,0,0,0,0,0,7,0,0,6,0,8,8,8
,0.3848,0.5379,0.144,1.62,0.045,0.125,0.31,0.5,0.1875,0.9811,0.1097,0,0.3621,0.0424,42690.47,3,69,1
71,0,0,8,0,0,0,0,0,0,6,7,6,6,6,8,8,8,8
,0.3316,0.322,0.1028,0.07,0.15,0.34,0.17,0.07,0.1093,0.989,0.1278,0,0.0869,0,44491.2,2,92,0
36,0,0,0,0,0,0,0,0,0,6,0,6,0,0,8,8,8,0
,0.4874,0.4017,0.2655,0.5,0.11,0.45,0.69,1,1.591,0.4822,0.0363,0,0.362,0.0328,40613.37,5,64,1
56,6,7,0,0,1,0,0,0,0,0,0,6,6,6,0,8,8,8
,0.5963,0.5795,0.1772,0.95,0.025,0.3675,0.68,1.5,1.002,0.8988,0.0806,0.43,0,0.028,15621.06,4,20,5
40,6,7,0,0,0,0,0,0,0,6,7,0,0,6,0,0,8,0
,0.3521,0.2007,0.1005,0.49,0.32,0.19,0.27,0.22,0.242,0.7348,0.1098,0.4621,0.0126,0.0189,74499.42,7,26,4
88,6,7,8,1,1,2,2,2,8,6,7,0,0,6,8,8,8,8
,0.6431,0.7182,-0.0776,1.49,,,,,,0.9143,0.2987,0.5015,,0.5237,16957.88,7,120,0
50,6,7,0,0,0,0,0,0,0,6,7,0,0,0,0,8,8,8
,0.5834,0.6549,0.0824,0.5,0.31,0.19,0.08,0.42,0.242,0.4857,0.0282,0,0.4013,0.0287,50166.22,2,72,1
87,6,7,8,1,1,2,2,2,8,0,0,6,6,6,8,8,8,8
,0.4485,0.4924,0.4697,0.66,0.23,0.11,0.41,0.25,0.548,0.8989,0.1274,0,0.4013,0.034,24273.17,3,111,2
83,6,7,0,0,1,2,2,2,0,6,7,6,6,6,8,8,8,8
,0.314,0.4699,0.0741,0.25,0.33,0.42,0.13,0.12,0.242,0.7185,0.2486,0,0.4502,0.0391,81065.53,0,60,4
85,6,0,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.4894,0.3614,0.186,0.14,0.24,0.51,0.86,1,320,0.9828,0.1687,0.0014,0.48758,0.4485,60976.18,4,32,3
44,6,7,0,1,1,0,0,0,0,6,7,0,0,0,8,0,8,0
,0.4186,0.3498,0.1469,0.27,0.33,0.32,0.08,0.27,,,,0,,,43097.89,0,0.23,1
59,6,7,8,1,1,2,2,2,0,0,0,6,0,0,8,8,0,8
,0.2699,0.1798,0.0937,0.18,0.21,0.35,0.26,0.18,0.242,0.989,0.4045,0,0.3478,0.0442,63050.2,4,84,4
94,0,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4009,0.5356,0.1222,0.56,0.36,0.08,0.29,0.27,0.242,0.9488,0.7524,0,0.4101,0.0495,32844.76,1,60,4
79,6,7,8,1,1,2,2,2,8,0,0,6,6,6,8,8,8,0
,0.7008,0.9338,0.3761,0.47,0.22,0.08,0.23,0.47,0.242,0.7176,0.3959,0,0.3605,0.01,74042.12,1,120,2
79,6,7,0,1,1,2,2,2,8,0,0,6,6,6,8,8,8,8
,0.4406,0.3374,0.0905,0.86,0.4,0.26,0.2,0.14,0.242,0.7348,0.1416,0,0.4459,0.0248,81310.8,5,56,1
99,6,7,8,0,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4043,0.4762,0.1179,0.66,0.03,0.34,0.22,0.14,0.351,0.7484,0.1912,0,0.2993,0.0264,71416.56,5,68,5
82,6,7,8,0,0,2,2,2,0,6,7,6,6,6,8,8,8,0
,0.3223,0.4539,0.0849,0.38,0.44,0.18,0.1,0.28,0.187,0.774,0.2848,0,0.4432,0.0313,80673.13,2,60,2
79,6,7,8,1,1,2,2,2,0,0,0,6,6,6,8,8,8,8
,0.3634,0.4784,0.1119,0.42,0.07,0.07,0.37,0.56,0.242,0.2651,0.2184,0.03626,0.34127,0.02226,63340.5,5,56,1
72,6,7,0,0,0,0,0,0,8,0,7,0,6,6,8,8,8,8
,0.4475,0.1818,0.1592,0.34,0.11,0.55,0.1,0.24,0.242,0.8988,0.4147,0,0.3621,0.0131,37876.18,4,56,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4583,0.3949,0.1342,0.29,0.23,0.22,0.26,0.29,0.242,0.9264,0.1081,0,0,0.0272,33591.79,7,84,4
94,6,7,8,1,1,2,2,2,8,6,7,6,0,6,8,8,8,8
,0.6148,0.6928,0.0897,0.58,0.25,0.17,0.23,0.35,2.438,0.9858,0.1716,0,0.3835,0.0471,58103.45,2,112,2
55,0,0,0,1,1,2,2,2,0,6,7,6,6,6,8,0,8,0
,0.4251,0.1694,0.1092,0.5,0.22,0.28,0.37,0.13,0.242,0.988,0.0258,0,0.3581,0.0238,58210.75,2,56,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5219,0.6706,0.1467,0.54,0.06,0.16,6.21,16,0.242,0.9357,0.1939,0.3843,0.3843,0.0374,34090.68,6,57,0
