Total,5762203.0,,5762254.0,5762258.0,,,,,5762334.0,5762392.0,,5762575.0,,,5762704,5762706.0,5762128.0,5763121.0
,0.4143,0.3621,0.1213,13.47,0.49,0.2,0.19,0.12,0.242,0.6778,0.0846,0.0,0.4256,0.0228,79576.01,1.0,84.0,3.0
99,6.0,7.0,8.0,0.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,8.0
,0.3274,0.1832,0.1109,0.0,0.39,0.38,0.09,0.14,0.242,0.988,0.1167,0.0,0.3971,0.0414,37930.52,6.0,84.0,4.0
84,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,0.0,8.0,0.0
,0.4023,0.4604,0.123,0.68,0.32,0.27,0.21,0.2,0.242,0.6625,0.1425,0.3948,0.2133,0.028,31064.64,1.0,64.0,1.0
36,6.0,7.0,0.0,0.0,1.0,2.0,2.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,0.0
,0.4473,0.4928,0.8071,0.33,0.27,0.24,0.16,0.33,0.242,0.8208,,0.0,0.0007,0.0,70108.07,5.0,86.66,5.0
35,6.0,7.0,0.0,1.0,1.0,2.0,2.0,2,8.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0
,0.6017,0.4167,0.114,2.23,0.17,0.24,0.32,0.27,0.242,0.9143,0.1176,0.4573,0.5427,0.0297,1076.32,4.0,60.0,3.0
49,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,6.0,7.0,0.0,0.0,6.0,0,0.0,8.0,8.0
,0.4385,0.3837,0.1296,0.43,0.29,0.2,0.08,0.43,0.242,0.9313,0.1347,0.0,0.4013,0.0325,33135.51,4.0,48.0,0.0
