Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
,0.3254,0.3462,0.078,0.51,0.25,0.24,0.19,0.32,0.242,0.7185,0.2486,0,0.4481,0.0352,80630.52,3,126,3
94,0,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.7133,0.7661,0.0713,0.4,0.43,0.17,0.29,0.11,0.242,0.6996,0.2296,0,0.3605,0.0385,73185.62,5,90,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.2103,0.1269,0.0405,,,,,,,0.9207,0.0839,0,0.4364,0.025,23967.18,0,78,4
68,6,7,0,0,0,0,0,0,0,6,7,6,6,6,8,8,8,0
,0.6276,0.6104,0.1107,0.6,0.29,0.11,0.16,0.44,0.059,0.9143,0.1045,0,0.4411,0.0124,22918.86,2,88,5
84,6,7,8,0,1,2,2,2,0,6,0,6,6,6,8,8,8,8
,0.4509,0.5833,0.1613,0.37,0.3,0.33,0.12,0.25,0.242,0.9357,0.32,0,0.407,0.0492,25781.68,3,136,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4887,0.6498,0.086,0.65,0.35,0.34,0.07,0.24,0.242,0.7348,0.2184,0,0.4621,0.0327,75691.94,6,68,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.7867,0.805,0.1172,0.13,0.36,0.18,0.33,0.13,0.242,0.9143,0.0775,0,0.4411,0.0255,21847.41,5,80,2
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.411,0.4366,0.1492,0.36,0.07,0.32,0.25,0.36,0.242,0.9313,0.2245,0,0.4166,0.0422,22525.7,5,93,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3594,0.1915,0.0605,0.54,0.24,0.22,0.28,0.26,0.242,0.907,0.2914,0,0.4256,0.0482,20435.16,7,152,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5384,0.4109,0.0953,0.3,,,,,0.242,0.9828,0.0206,0,0.4181,0.0222,40412.8,5,66.67,0
77,6,7,8,1,0,0,0,0,8,6,7,6,6,6,0,8,0,8
,0.5529,0.5547,0.0933,0.19,0.15,0.41,Unknown,0.19,0.242,0.9143,0.1725,0,0.4291,0.0377,37285.62,7,108,1
98,6,7,8,1,1,2,0,2,8,6,7,6,6,6,8,8,8,8
,0.689,0.8205,0.0715,0.52,0.41,0.07,0.19,0.33,0.242,0.6996,0.4138,0,0.4573,0.0133,80473.48,3,120,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3677,0.3439,0.1435,0.51,0.2,0.29,0.21,0.3,0.24206,0.926,0.07357,0,0.4245,0.02101,24199.42,6,88,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3944,0.3993,0.1103,0,0.0325,0.045,0.05417,0.0833,0.242,0.989,0.4035,0,0.3581,0.0163,57219.96,0,22,2
93,6,7,8,1,0,0,0,0,8,6,7,6,6,6,8,8,8,8
,0.6441,0.6821,0.089,0.9698,0.13,0.51,1.66,2,0.2421,0.7657,0.027,0,0.394,0.0311,46728.6,1,74,1
80,6,7,8,0,1,0,0,0,8,0,0,6,6,6,8,8,8,8
