Total,5800333,,5800339.0,5800344,5800346.0,5800350.0,,5800354.0,5800356.0,,,,,,,,5800357.0,,,,,,,,,,,,5800358.0,,,,5800362,,,,,
,0.5547,0.2893,4.0,0.917,0.0,1.96,122.0,91.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0244,0.0,2.0,0.0244,0.05,0.0,1.912,0.0244,0.0,5.0,2.0,2.054,-18.87,-17.13,27,5.0,0.0,2.92,-32.4,86.4
82,3,3,8.0,6,6.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,0,0.0,0.0,2.0,2.0,2,2,2,2.0,2.0,0,0,0
,0,0.5,0.0,0.917,4.0,1.44,267.0,104.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0497,1.0,3.0,0.0497,0.05,0.0,3.335,0.0009,1.0,5.0,2.0,1.514,-7.32,-6.68,40,6.0,2.0,1.3860000000000001,10.4,69.6
90,3,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,0,2,2
,1.27,0.102,0.0,0.875,1.0,2.326,108.0,102.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0284,5.0,3.0,0.0284,0.05,0.0,1.663,0.0962,0.0,8.0,2.0,1.933,-9.22,-0.78,89,5.0,2.0,3.104,-36.4,214.4
89,0,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,0,0.5,1.0,0.9375,1.0,1.96,132.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0459,0.0,5.0,0.0459,0.05,0.0,3.1,0.0019,1.0,6.0,2.0,1.48,-4.6899999999999995,-3.31,136,2.0,2.0,6.965,-334.5,606.5
84,3,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,0.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,1.1259000000000001,0.1301,1.0,0.875,4.0,1.5550000000000002,104.0,94.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0231,4.0,2.0,0.0231,0.05,0.0,1.7469999999999999,0.081,0.0,1.0,2.0,1.881,-11.28,-8.72,50,8.0,0.0,2.383,-36.7,136.7
89,0,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,0.3015,0.3815,5.0,0.5,2.0,1.4758,225.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0332,3.0,1.0,0.0332,0.05,0.0,,,0.0,,2.0,1.4935,-7.79,-6.22,33,,0.0,,,
64,3,3,8.0,0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,0,0.0,0.0,2.0,2.0,2,2,2,0.0,2.0,0,0,0
,0.7859,0.216,3.0,0.938,5.0,2.171,242.0,102.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0394,5.0,0.0,0.0394,0.05,0.0,3.39,0.0007,1.0,6.0,2.0,1.568,-5.78,-4.22,92,3.0,2.0,1.8860000000000001,-44.1,228.1
83,0,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,0,0,0
,0.5613019,0.2873,8.0,0.8,6.0,-1.47579,172.0,605.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0307,0.0,5.0,0.0307,0.05,0.0,-1.9599600000000001,0.975,0.0,0.0,2.0,1.537542,-2.928096,0.928096,15,11.0,1.0,1.5269279999999998,2.657986,27.34201
62,3,3,0.0,0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,0,2.0,0.0,2.0,0.0,2,2,2,2.0,2.0,0,2,2
,0.764,0.352,0.0,0.833,6.0,1.405,198.0,95.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.026,0.0,2.0,0.026,0.05,0.0,3.087,0.002,1.0,3.0,0.0,1.41,5.07,8.33,186,8.0,2.0,2.501,-39.3,411.3
72,0,0,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,2,2.0,0.0,0.0,2.0,0,0,2,2.0,2.0,0,2,2
,0.707,0.2398,9.0,0.375,6.0,1.645,153.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0451,1.0,3.0,0.0451,0.05,0.0,2.27,0.0232,1.0,4.0,2.0,2.35515,-5.1479,-2.8521,129,7.0,2.0,2.189,21.7,236.3
66,3,3,0.0,0,6.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,0.0,2,2,2,0.0,2.0,2,2,2
,0.2381,0.4059,2.0,0.929,6.0,1.6949999999999998,199.0,93.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0286,5.0,2.0,0.0286,0.05,0.0,1.998,0.0457,1.0,8.0,2.0,2.118,-19.64,-12.36,55,3.0,0.0,3.896,-120.5,230.5
86,3,3,0.0,6,0.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,0.7057,0.2402,3.0,0.167,4.0,1.5979999999999999,146.0,101.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0447,1.0,5.0,0.0447,0.05,0.0,2.121,0.0339,1.0,2.0,2.0,2.3556,-17.28,-14.72,88,9.0,1.0,1.8860000000000001,11.794,164.21
80,3,3,8.0,0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,,0.49422,0.0,2,2.0,2.326,237.0,102.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0386,0.0,5.0,0.0386,0.05,0.0,3.341,0.00042,1.0,3.0,2.0,1.56874,-7.13,-4.87,54,5.0,1.0,1.812,10.1,97.9
72,0,0,8.0,0,0.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,0.0,2.0,2.0,2,2,2,2.0,0.0,0,2,2
,0,0.5,9.0,0.833,3.0,1.751,239.0,110.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0489,1.0,2.0,0.0489,0.05,0.0,3.303,0.001,1.0,7.0,2.0,1.554,-3.2800000000000002,-2.7199999999999998,66,7.0,0.0,2.132,-37.4,169.4
90,3,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,0,2,2
,1.1168,0.1321,5.0,0.9,2.0,1.6949999999999998,229.0,98.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0439,1.0,4.0,0.0439,0.05,0.0,3.297,0.001,1.0,8.0,2.0,1.5242200000000001,-4.74,-3.26,35,2.0,0.0,1.44,-8.2,78.2
96,3,3,8.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,0.0,0,2,2
,0,0.5,1.0,0.875,4.0,1.96,151.0,103.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0419,2.0,3.0,0.0419,0.05,0.0,2.239,0.0251,1.0,4.0,2.0,2.62,-9.27,-6.73,86,2.0,1.0,1.8860000000000001,5.4,166.6
100,3,3,8.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,0.3253,0.3725,1.0,0.197,3.0,1.475,115.78,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0301,4.0,5.0,0.0301,0.05,0.0,2.893,0.0038,1.0,5.0,2.0,1.462,-1.32,-0.68,44,0.0,1.0,9.925,-156.6,244.6
74,3,3,0.0,0,6.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,0.301,0.3817,5.0,0.9,1.0,1.751,190.0,110.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0306,0.0,0.0,0.0306,0.05,0.0,2.73,0.006337,1.0,8.0,2.0,1.391,-2.33,0.33,33,1.0,0.0,1.9529999999999998,3.7,62.3
92,3,3,0.0,6,6.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
,0.7645,0.2247,2.0,0.875,4.0,1.751,131.0,90.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0464,1.0,1.0,0.0464,0.05,0.0,2.888,0.0038,1.0,5.0,2.0,1.448,-9.82,-6.18,66,6.0,2.0,2.76,-99.8,231.8
94,3,3,8.0,6,0.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2,2.0,2.0,2.0,2.0,2,2,2,2.0,2.0,2,2,2
