Total,5713052,,5713057.0,5713063.0,5713158.0,5713329.0,,5713385,5713387.0,,,,,,,,5713426.0,,,,,,,,,,,,5713447.0,,,,5713466.0,,,,,
,0.64,0.2621,9.0,0.917,0.0,1.476,265.0,1389.6,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0484,3.0,5.0,0.0484,0.05,0.0,3.483,0.0005,1.0,5.0,2.0,1.88,-13.87,-10.13,54.0,2.0,1.0,3.578,-107.1,215.1
88,3,3,0.0,6.0,6.0,3.0,3.0,8,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,1.16,0.1237,9.0,,5.0,1.036,8.0,1040.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.224,3.0,4.0,0.224,0.05,0.0,1.904,0.012,,,2.0,1.318,-7.98,-6.02,19.0,6.0,1.0,,8.4,29.6
56,3,3,0.0,0.0,6.0,0.0,0.0,8,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
,0.1012,0.4597,3.0,0.159,4.0,-2.17,107.0,503.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0367,3.0,5.0,0.0367,0.05,0.0,1.65,0.105,0.0,3.0,0.0,-2.326,22.0,222.0,171.0,4.0,1.0,2.761,-20.3,362.3
71,0,3,8.0,0.0,0.0,3.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
,0.69,0.2451,10.0,0.0,3.0,1.44,250.0,1014.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0453,5.0,2.0,0.0453,0.05,0.0,3.185,0.0014,1.0,0.0,2.0,1.833,-6.8,-3.2,16.0,11.0,1.0,3.32,-10.8,42.8
84,3,3,0.0,0.0,6.0,3.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,1.19,0.1165,0.0,0.833,0.0,1.282,176.0,cannot do,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,0.05,3.0,1.0,0.05,0.5,0.0,3.156,0.0008,1.0,8.0,2.0,0.04,-12.44,-9.56,74.0,9.0,1.0,0.05,-91.2,239.2
77,0,3,8.0,6.0,0.0,3.0,3.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
,0,0.5,9.0,,5.0,1.103,290.0,683.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0336,3.0,0.0,0.0336,0.05,1.0,-0.042,0.0543,0.0,4.0,2.0,0.967,-0.05,1.5,78.0,1.0,1.0,2.19,-2.213,158.213
58,3,3,0.0,0.0,0.0,3.0,3.0,8,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
,0.76,0.2236,9.0,0.098,0.0,1.812,129.0,719.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0326,0.0,0.0,0.0326,0.05,0.0,1.259,0.208,0.0,3.0,2.0,2.069,-2.59,-1.41,112.0,9.0,2.0,3.104,-151.4,375.4
80,3,3,0.0,0.0,0.0,3.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,0.69,0.2451,2.0,0.9,1.0,1.751,142.0,820.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0444,4.0,1.0,0.0444,0.05,0.0,1.9569999999999999,0.0504,0.0,0.0,2.0,1.3719999999999999,-2.51,0.51,70.0,6.0,1.0,3.315,-90.8,230.8
82,3,3,8.0,6.0,0.0,3.0,3.0,8,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
,cannot do,cannot do,3.0,,3.0,1.058,290.0,539.54,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0385,3.0,1.0,0.0385,0.05,0.0,1.564,0.11782,0.0,6.0,2.0,1.297,-4.57,-1.43,42.0,3.0,0.0,1.8860000000000001,1.7,82.3
68,0,0,8.0,0.0,0.0,3.0,3.0,0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,0.51,0.3052,9.0,0.401,6.0,1.036,289.0,cannot be done,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.038,2.0,3.0,0.038,0.05,0.0,1.774,0.038,1.0,2.0,0.0,2.17,0.36,0.64,29.0,11.0,0.0,1.5979999999999999,,
50,3,3,0.0,0.0,6.0,3.0,3.0,0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,0.29,0.3857,3.0,0.917,6.0,2.226,927.0,1332.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0492,4.0,5.0,0.0492,0.05,0.0,1.96,idk,1.0,7.0,2.0,1.767,-2.44,0.44,69.0,3.0,0.0,2.496,-32.6,180.6
85,3,3,8.0,6.0,6.0,0.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
,0.48,0.3156,4.0,0.9,1.0,1.645,5.0,655,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0369,0.0,0.0,0.0369,0.05,0.0,2.437,0.0148,1.0,0.0,2.0,-1.38,-4.7,-1.3,30.0,7.0,1.0,0.93,-18.1,78.1
75,3,3,0.0,6.0,6.0,3.0,0.0,8,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
,1.06,0.1448,1.0,,5.0,1.405,231.0,1278.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0499,1.0,2.0,0.0499,0.05,0.0,0.07,0.00422,1.0,2.0,2.0,1.658,-4.97,-1.03,72.0,10.0,1.0,3.32,-35.3,179.3
66,3,3,0.0,0.0,0.0,3.0,3.0,8,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,cannot do,cannot do,1.0,0.833,3.0,1.5979999999999999,169.0,1450.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0246,1.0,2.0,0.0246,0.05,0.0,2.2655,0.0239,1.0,1.0,2.0,1.488,-12.84,-11.16,66.0,1.0,2.0,3.8970000000000002,-51.0,183.0
88,0,0,8.0,6.0,6.0,3.0,3.0,8,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,1.92,0.0275,3.0,0.938,2.0,1.036,16.0,664.4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,3.62,3.0,1.0,3.62,0.05,0.0,3.12598396,0.0018,1.0,0.0,2.0,1.79,-1.62,5.62,26.0,7.0,1.0,6.963,-50.4,102.4
84,0,3,8.0,6.0,6.0,3.0,0.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
,0.35,0.3627,2.0,0.75,1.0,1.2,144.0,1378.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0254,0.0,2.0,0.0254,0.05,0.0,1.9616,0.0498,1.0,3.0,2.0,1.379,-17.28,-16.72,57.0,4.0,0.0,3.078,-17.6,131.6
83,0,3,8.0,6.0,0.0,3.0,3.0,8,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
,0.05,0.4804,5.0,0.9,2.0,1.96,177.0,1471.6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0245,2.0,1.0,0.0245,0.05,0.0,1.7389999999999999,0.0821,0.0,1.0,2.0,1.483979216,-4.71,-3.29,54.0,10.0,2.0,3.32,-26.4,134.4
89,0,3,8.0,6.0,0.0,3.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,0.71,0.2402,9.0,0.833,6.0,2.326,366.0,1076.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0465,1.0,0.0,0.0465,0.05,0.0,1.214,0.2249,0.0,4.0,2.0,2.08,-2.7,-1.3,88.0,11.0,0.0,2.92,-36.7,212.7
89,3,3,0.0,6.0,6.0,0.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,1.47,0.0708,3.0,,4.0,1.405,124.0,1263.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0264,0.0,3.0,0.0264,0.05,0.0,1.682,0.0925,0.0,1.0,2.0,-10.163,-4.0,-4.0,35.0,0.0,0.0,1.405,-7.181,
66,3,3,8.0,0.0,6.0,3.0,3.0,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
,0,0.5,2.0,0.929,1.0,1.254,132.0,267.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0297,2.0,0.0,0.0297,0.05,0.0,1.7619,0.0781,0.0,1.0,2.0,-1.347,-8.97,-7.03,24.0,9.0,1.0,1.954,11.8,39.8
98,3,3,8.0,6.0,6.0,3.0,3.0,8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
